Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by
405-4152491-6678725,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Trousers,XS,Shipped,1,INR,432.0,BHOPAL,MADHYA PRADESH,462024.0,IN,False,Unknown
406-8894904-8488360,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399.0,BENGALURU,KARNATAKA,560091.0,IN,False,Unknown
408-5915893-4071522,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,563.0,GHAZIABAD,UTTAR PRADESH,201017.0,IN,False,Unknown
408-6077342-2490732,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,488.0,BENGALURU,KARNATAKA,560068.0,IN,False,Easy Ship
171-9391112-9793915,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,364.0,Kannur,KERALA,670006.0,IN,False,Unknown
407-0344812-4989124,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Wallet,Free,Shipped,1,INR,545.0,JAJPUR,ODISHA,755051.0,IN,False,Unknown
405-3694518-5027532,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,612.0,KOLKATA,WEST BENGAL,700032.0,IN,False,Unknown
408-1889261-5721137,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Unshipped,1,INR,680.0,GAYA,BIHAR,823001.0,IN,False,Unknown
404-6488349-9495538,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,715.0,NAVI MUMBAI,MAHARASHTRA,400708.0,IN,False,Unknown
406-1305751-1524340,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,432.0,HYDERABAD,TELANGANA,502032.0,IN,False,Unknown
408-2727245-2081135,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,1149.0,NAVI MUMBAI,MAHARASHTRA,400706.0,IN,False,Easy Ship
405-3147390-1115533,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,345.0,NEW DELHI,DELHI,110096.0,IN,False,Unknown
407-5371538-1907527,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,458.0,MUMBAI,MAHARASHTRA,400104.0,IN,False,Unknown
406-4600377-6921100,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,549.0,Ambedkar nagar,UTTAR PRADESH,224149.0,IN,False,Unknown
408-1131302-5646762,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Unshipped,1,INR,1115.0,NAGAON,ASSAM,782138.0,IN,False,Unknown
402-4602910-6720317,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1111.0,KHANDWA,MADHYA PRADESH,450001.0,IN,False,Unknown
406-3787257-1883504,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,474.0,GURUGRAM,HARYANA,122009.0,IN,False,Unknown
406-9080208-1099505,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,487.0,RAJAHMUNDRY,ANDHRA PRADESH,533102.0,IN,False,Unknown
402-4901859-5199521,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,685.0,BENGALURU,KARNATAKA,560091.0,IN,False,Unknown
171-3098346-9903543,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,824.0,MADHUBANI,BIHAR,847401.0,IN,False,Unknown
405-7651318-3486750,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,3XL,Unshipped,1,INR,771.0,MUMBAI,MAHARASHTRA,400078.0,IN,False,Unknown
405-7651318-3486750,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,3XL,Unshipped,1,INR,612.0,MUMBAI,MAHARASHTRA,400078.0,IN,False,Unknown
404-4553127-3237954,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,376.0,BENGALURU,KARNATAKA,560082.0,IN,False,Unknown
403-9030233-1023500,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,696.0,BADLAPUR,MAHARASHTRA,421503.0,IN,False,Unknown
171-9677427-9157918,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,487.0,BENGALURU,KARNATAKA,560068.0,IN,False,Easy Ship
171-9677427-9157918,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,487.0,BENGALURU,KARNATAKA,560068.0,IN,False,Easy Ship
408-0563284-5854730,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,399.0,CHENNAI,TAMIL NADU,600060.0,IN,False,Easy Ship
404-8304179-0111563,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,Shirt,L,Unshipped,1,INR,376.0,BENGALURU,KARNATAKA,560082.0,IN,False,Unknown
405-3489314-6511549,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1149.0,KANKER,CHHATTISGARH,494334.0,IN,False,Unknown
406-3983123-8960329,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,S,Shipped,1,INR,513.0,PILANI TOWN,RAJASTHAN,333031.0,IN,False,Easy Ship
402-5690399-4242742,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,563.0,MUMBAI,MAHARASHTRA,400016.0,IN,False,Unknown
405-0445802-2824362,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,283.0,Hyderabad,TELANGANA,500097.0,IN,False,Unknown
405-5886118-9259546,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,721.0,MUMBAI,MAHARASHTRA,400007.0,IN,False,Unknown
407-3060755-4114714,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1432.0,LUCKNOW,UTTAR PRADESH,226016.0,IN,False,Easy Ship
407-5164138-7205931,2022-05-03,Cancelled,Merchant,Amazon.in,Standard,Blazzer,XL,On the Way,0,INR,686.67,BHUBANESWAR,ODISHA,751019.0,IN,False,Easy Ship
407-8104323-1976319,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,495.0,AMARPATAN,MADHYA PRADESH,485775.0,IN,False,Unknown
408-1443229-4852327,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XS,Shipped,1,INR,518.0,Cuncolim,GOA,403703.0,IN,False,Easy Ship
407-8955689-7047504,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,399.0,Tenali,ANDHRA PRADESH,522308.0,IN,False,Unknown
407-5246091-7282702,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1432.0,GURUGRAM,HARYANA,122018.0,IN,False,Unknown
405-9602119-2887552,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,497.0,Hyderabad,TELANGANA,500097.0,IN,False,Easy Ship
403-0942004-1266706,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,666.0,THANE,MAHARASHTRA,400615.0,IN,False,Unknown
403-0942004-1266706,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,597.0,THANE,MAHARASHTRA,400615.0,IN,False,Unknown
407-7163581-1394760,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,788.0,NEW DELHI,DELHI,110034.0,IN,False,Unknown
403-8800104-9459542,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1115.0,BHADRAK,ODISHA,756181.0,IN,False,Unknown
404-9451938-1186707,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,534.0,MADURAI,TAMIL NADU,625017.0,IN,False,Unknown
171-7648635-2575563,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,563.0,BENGALURU,KARNATAKA,560085.0,IN,False,Unknown
404-7602567-3816369,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,477.0,GURUGRAM,HARYANA,122005.0,IN,False,Unknown
406-8767410-7333904,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,459.0,INDORE,MADHYA PRADESH,452016.0,IN,False,Unknown
406-9733397-5716366,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,788.0,BAREILLY,UTTAR PRADESH,243006.0,IN,False,Easy Ship
407-7768095-9829928,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,399.0,BARABANKI,UTTAR PRADESH,225001.0,IN,False,Unknown
403-5388721-1456321,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,376.0,Bengaluru,KARNATAKA,560076.0,IN,False,Unknown
407-1915028-9518769,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,922.0,PUNE,MAHARASHTRA,412207.0,IN,False,Easy Ship
402-8749248-2861103,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,318.0,Murwara Katni,MADHYA PRADESH,483501.0,IN,False,Easy Ship
402-5229798-9789112,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,329.0,Murwara Katni,MADHYA PRADESH,483501.0,IN,False,Unknown
404-3788460-7774730,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,471.0,SHIMlA,HIMACHAL PRADESH,171005.0,IN,False,Unknown
171-1965254-6471545,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,743.0,CHENNAI,TAMIL NADU,600092.0,IN,False,Easy Ship
406-7430938-0713140,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,442.0,VIDISHA,MADHYA PRADESH,464001.0,IN,False,Unknown
405-0188451-9263559,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,724.0,THODUPUZHA,KERALA,685584.0,IN,False,Easy Ship
402-0890528-6740369,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,Shirt,L,Unshipped,1,INR,399.0,VIJAYAWADA,ANDHRA PRADESH,520010.0,IN,False,Unknown
407-3939593-3900326,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,631.0,AHMEDABAD,Gujarat,380013.0,IN,False,Unknown
171-4927753-3667517,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,922.0,THALLUR,ANDHRA PRADESH,523264.0,IN,False,Unknown
404-1213714-1802723,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Unshipped,1,INR,666.0,KAKINADA,ANDHRA PRADESH,533004.0,IN,False,Unknown
404-1213714-1802723,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Unshipped,1,INR,835.0,KAKINADA,ANDHRA PRADESH,533004.0,IN,False,Unknown
404-1213714-1802723,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Unshipped,1,INR,759.0,KAKINADA,ANDHRA PRADESH,533004.0,IN,False,Unknown
404-1213714-1802723,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Unshipped,1,INR,788.0,KAKINADA,ANDHRA PRADESH,533004.0,IN,False,Unknown
404-1213714-1802723,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,Shirt,L,Unshipped,1,INR,487.0,KAKINADA,ANDHRA PRADESH,533004.0,IN,False,Unknown
404-0326458-2665952,2022-05-03,Cancelled,Merchant,Amazon.in,Standard,Shirt,S,On the Way,0,INR,280.95,KAKINADA,ANDHRA PRADESH,533004.0,IN,False,Easy Ship
407-8887833-2931518,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,743.0,PIMPRI CHINCHWAD,MAHARASHTRA,411018.0,IN,False,Unknown
408-9241285-9233168,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,0.0,delhi,DELHI,110019.0,IN,False,Unknown
403-5802214-3377948,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,351.0,Golaghat,ASSAM,785702.0,IN,False,Unknown
407-1891614-9162745,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597.0,PAURI,UTTARAKHAND,246174.0,IN,False,Unknown
407-1891614-9162745,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,597.0,PAURI,UTTARAKHAND,246174.0,IN,False,Unknown
405-2227055-8641911,2022-05-03,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,311.0,VISAKHAPATNAm,ANDHRA PRADESH,530001.0,IN,False,Easy Ship
405-9717626-3726758,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,653.0,HYDERABAD,TELANGANA,500039.0,IN,False,Unknown
405-7778209-3599554,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,759.0,MURBAD,MAHARASHTRA,421401.0,IN,False,Unknown
408-9100805-2486748,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,459.0,VIJAYAWADA,ANDHRA PRADESH,520007.0,IN,False,Easy Ship
405-8109370-2032315,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,3XL,Unshipped,1,INR,625.0,LUCKNOW,UTTAR PRADESH,226001.0,IN,False,Unknown
404-3805495-4110729,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,634.0,BELAGAVI,KARNATAKA,590005.0,IN,False,Unknown
402-4846311-1456307,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,534.0,BENGALURU,KARNATAKA,560035.0,IN,False,Unknown
402-0401707-9901920,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,486.0,LUDHIANA,PUNJAB,141001.0,IN,False,Unknown
402-0401707-9901920,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,435.0,LUDHIANA,PUNJAB,141001.0,IN,False,Unknown
404-6942481-2426728,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,487.0,BENGALURU,KARNATAKA,560068.0,IN,False,Unknown
403-0186486-8281947,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1213.0,GHAZIABAD,UTTAR PRADESH,201007.0,IN,False,Unknown
403-7530295-3933962,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1099.0,KARHAL,UTTAR PRADESH,205264.0,IN,False,Unknown
403-0632287-7816343,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,376.0,RANCHI,JHARKHAND,834002.0,IN,False,Unknown
403-3861713-2054766,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,518.0,PUDUCHERRY,PUDUCHERRY,605110.0,IN,False,Unknown
403-0883478-6236331,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1257.0,BANUR,PUNJAB,140601.0,IN,False,Unknown
407-2669897-2128338,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,376.0,WAI,MAHARASHTRA,412803.0,IN,False,Unknown
405-9501385-9705115,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597.0,GHAZIABAD,UTTAR PRADESH,201017.0,IN,False,Unknown
405-9095577-2484349,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,685.0,HYDERABAD,TELANGANA,500089.0,IN,False,Unknown
408-0993388-5523547,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,0.0,KOLKATA,WEST BENGAL,700157.0,IN,False,Easy Ship
402-8839215-4598727,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,636.0,GHAZIABAD,UTTAR PRADESH,201005.0,IN,False,Easy Ship
408-4383148-7252323,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,571.0,New delhi,DELHI,110041.0,IN,False,Unknown
404-4225843-9025151,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,486.0,"South kalamassery, Ernakulam",KERALA,683109.0,IN,False,Easy Ship
402-2513764-7209907,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,801.0,Delhi,DELHI,110058.0,IN,True,Unknown
402-2140445-9659540,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,464.0,Delhi,DELHI,110058.0,IN,True,Easy Ship
404-9154211-1109122,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,Shirt,M,Unshipped,1,INR,499.0,BENGALURU,KARNATAKA,560103.0,IN,False,Unknown
404-4163131-9517146,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,Shirt,M,Unshipped,1,INR,474.0,BENGALURU,KARNATAKA,560103.0,IN,False,Unknown
407-9995495-5573928,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,S,Unshipped,1,INR,743.0,GUNTUR,ANDHRA PRADESH,522007.0,IN,False,Unknown
404-8927064-6778733,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,680.0,CALANGUTE,GOA,403516.0,IN,False,Unknown
404-6305477-8757102,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,641.0,PUNE,MAHARASHTRA,411037.0,IN,False,Unknown
407-0803323-0030752,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,471.0,Bangalore-78,KARNATAKA,560078.0,IN,False,Unknown
403-0527338-7061918,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,759.0,KESINGA,ODISHA,766012.0,IN,False,Unknown
408-4775968-3920307,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,3XL,Shipped,1,INR,563.0,LEH,LADAKH,194101.0,IN,False,Easy Ship
404-5708890-4662706,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,496.0,NAVSARI,Gujarat,396445.0,IN,False,Easy Ship
408-6977749-8426733,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,682.0,BENGALURU,KARNATAKA,560085.0,IN,False,Unknown
408-4401020-6801114,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,599.0,THANE,MAHARASHTRA,401107.0,IN,False,Unknown
402-3823598-2982717,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Unshipped,1,INR,801.0,NEW DELHI,DELHI,110058.0,IN,False,Unknown
402-1833784-2958748,2022-05-03,Cancelled,Merchant,Amazon.in,Standard,T-shirt,L,On the Way,0,INR,441.9,NEW DELHI,DELHI,110058.0,IN,False,Easy Ship
402-9839161-5329945,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,597.0,THIRUVANANTHAPURAM,KERALA,695583.0,IN,False,Easy Ship
403-6746373-4281909,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,484.0,SARANGA,ODISHA,759146.0,IN,False,Unknown
403-7710582-2987530,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,291.0,DULIAJAN,ASSAM,786602.0,IN,False,Easy Ship
403-7710582-2987530,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,318.0,DULIAJAN,ASSAM,786602.0,IN,False,Easy Ship
405-1352731-6053937,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1065.0,NEW DELHI,DELHI,110045.0,IN,False,Unknown
402-3610689-8950734,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,563.0,MUMBAI,MAHARASHTRA,400053.0,IN,False,Unknown
402-2360317-9504362,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,724.0,BILASPUR,CHHATTISGARH,495004.0,IN,False,Unknown
402-5871277-3824354,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,864.0,GHAZIABAD,UTTAR PRADESH,201010.0,IN,False,Unknown
408-8558148-9172324,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376.0,CHALAKUDY,KERALA,680307.0,IN,False,Unknown
405-7197892-8311516,2022-05-03,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,788.0,Ankleshwar,Gujarat,393002.0,IN,False,Easy Ship
404-1899954-2329909,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,459.0,KULATHUMMAL,KERALA,695507.0,IN,False,Unknown
404-8565388-9045945,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1338.0,VIZIANAGARAM,ANDHRA PRADESH,535578.0,IN,False,Easy Ship
403-4937003-1417948,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,743.0,AHMEDABAD,Gujarat,380013.0,IN,False,Easy Ship
408-1427389-0981938,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1111.0,Parbhani,MAHARASHTRA,431401.0,IN,False,Unknown
408-4118767-7877162,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,743.0,Dapoli Camp,MAHARASHTRA,415712.0,IN,False,Unknown
171-8115331-9310749,2022-05-03,Cancelled,Merchant,Amazon.in,Standard,Shirt,XXL,On the Way,0,INR,380.0,RANEBENNUR,KARNATAKA,581115.0,IN,False,Easy Ship
171-8115331-9310749,2022-05-03,Cancelled,Merchant,Amazon.in,Standard,Shirt,XXL,On the Way,0,INR,335.24,RANEBENNUR,KARNATAKA,581115.0,IN,False,Easy Ship
171-1870969-1172361,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Unshipped,1,INR,459.0,RANEBENNUR,KARNATAKA,581115.0,IN,False,Unknown
171-1870969-1172361,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Unshipped,1,INR,626.0,RANEBENNUR,KARNATAKA,581115.0,IN,False,Unknown
171-1870969-1172361,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Unshipped,1,INR,597.0,RANEBENNUR,KARNATAKA,581115.0,IN,False,Unknown
171-1870969-1172361,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Unshipped,1,INR,432.0,RANEBENNUR,KARNATAKA,581115.0,IN,False,Unknown
171-1870969-1172361,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Unshipped,1,INR,442.0,RANEBENNUR,KARNATAKA,581115.0,IN,False,Unknown
405-8339519-0896311,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,654.0,NEW DELHI,DELHI,110021.0,IN,False,Unknown
404-6976877-8890723,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,499.0,BIKRAMGANJ,BIHAR,802212.0,IN,False,Unknown
404-6976877-8890723,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,533.0,BIKRAMGANJ,BIHAR,802212.0,IN,False,Unknown
404-1161663-9071531,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,499.0,BIKRAMGANJ,BIHAR,802212.0,IN,False,Easy Ship
403-6471683-6485900,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,625.0,Saswad,MAHARASHTRA,412301.0,IN,False,Unknown
171-6248081-6544317,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Unshipped,1,INR,259.0,RANEBENNUR,KARNATAKA,581115.0,IN,False,Unknown
402-1113697-7295539,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,547.0,Varanasi,UTTAR PRADESH,221010.0,IN,False,Unknown
402-7592420-4673154,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,459.0,BANGALORE,KARNATAKA,560064.0,IN,False,Unknown
403-1673132-3301117,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597.0,Ichalkaranji,MAHARASHTRA,416115.0,IN,False,Unknown
403-4917844-5905922,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,381.0,SECUNDERABAD,TELANGANA,500026.0,IN,False,Unknown
403-8918915-5785948,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,666.0,RANIKHET,UTTARAKHAND,263645.0,IN,False,Unknown
407-2313153-7381134,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1260.0,"Piprali, sikar",RAJASTHAN,332027.0,IN,False,Unknown
407-2471709-9346730,2022-05-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,824.0,BATHINDA,PUNJAB,151001.0,IN,False,Easy Ship
407-1838295-8837966,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Unshipped,1,INR,835.0,TINDIVANAM,TAMIL NADU,604001.0,IN,False,Unknown
403-4965231-2829122,2022-05-03,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,682.0,Pimpri Chinchwad,MAHARASHTRA,411044.0,IN,False,Unknown
